image,miou,dice,pixel_acc,cldice,surface_dice_2px,surface_dice_5px
13_VID001_14611.jpg,0.5651501278698495,0.72216730881758,0.9367630853994491,0.8340403437614441,0.42792709867452133,0.6219624447717231
13_VID001_14632.jpg,0.5518519979493881,0.7112173051017927,0.9217561983471074,0.8266898989677429,0.37032,0.58064
13_VID001_14658.jpg,0.4998901603668646,0.6665690242867669,0.9425114784205694,0.8082444667816162,0.3972176281739469,0.5798229399747057
13_VID001_14701.jpg,0.642534409907454,0.7823694968355993,0.9607690541781451,0.9127553105354309,0.48295732005078623,0.7605234886219358
13_VID002_04193.jpg,0.5521511155607736,0.7114656685488636,0.8747061524334252,0.8030109405517578,0.27490328820116056,0.44559961315280466
13_VID002_04255.jpg,0.8245485647380586,0.903838440558415,0.9779843893480257,0.8869221806526184,0.688605007664793,0.883495145631068
13_VID002_04275.jpg,0.7708577292210167,0.8706037944223012,0.9564256198347107,0.8854274153709412,0.5432260479041916,0.734749251497006
13_VID002_04300.jpg,0.7731677357721469,0.8720751231528188,0.9656611570247934,0.8960899710655212,0.5338999802332477,0.8061869934769718
13_VID002_04351.jpg,0.8594860461088155,0.9244339831506724,0.9851124885215794,0.703559935092926,0.6873702935072635,0.8673287874295879
13_VID002_04926.jpg,0.8071828577179312,0.8933051287761367,0.9603994490358126,0.6545454859733582,0.34668508287292815,0.7317254568635784
13_VID002_04934.jpg,0.6764131557158287,0.8069766732734825,0.9273393021120294,0.8040226697921753,0.4418021365536461,0.6763585694379936
13_VID002_04944.jpg,0.7944847653218138,0.8854739596290083,0.9714623507805326,0.8920988440513611,0.5613704819277109,0.762675702811245
13_VID002_04970.jpg,0.7242033383917401,0.8400440044005201,0.9265656565656566,0.9359012246131897,0.3020449521002211,0.6103537214443626
13_VID002_04978.jpg,0.8472495180340959,0.9173092316578089,0.9625298438934803,0.8493372201919556,0.43796028712594387,0.774867157639601
13_VID002_04979.jpg,0.801937220061746,0.8900834181495133,0.9506634527089073,0.9736876487731934,0.39502608047690013,0.7513040238450075
13_VID002_06096.jpg,0.7660799939574611,0.867548465050772,0.9715633608815427,0.835479736328125,0.5607821229050279,0.7631284916201118
13_VID003_12019.jpg,0.5421536064305938,0.7031123283304265,0.9487350780532599,0.8021107316017151,0.3667442943642292,0.6020493712156497
13_VID003_12036.jpg,0.756321058884248,0.8612560386476111,0.9835169880624426,0.8487936854362488,0.5214105793450882,0.8046890137570238
13_VID003_12050.jpg,0.7431018281228791,0.8526201007120247,0.9723852157943067,0.7235738039016724,0.5302486187845303,0.7640883977900552
13_VID003_12146.jpg,0.7671505139863364,0.8682344915325766,0.9671877869605142,0.825043261051178,0.4726747544771808,0.7631426920854997
14_VID001_10287.jpg,0.7874146379108233,0.8810654463824458,0.9747015610651975,0.9765198230743408,0.6599391761128006,0.8838816698921759
14_VID001_10297.jpg,0.7580528280014529,0.8623777578550691,0.9693411386593205,0.9779762029647827,0.5475020475020475,0.8737100737100737
14_VID001_10338.jpg,3.7453183506571837e-10,3.7453183506571837e-10,0.9993870523415977,0.5306122899055481,0.0,0.0
